,word,convergence,correctness,comp_letter_score,freq,percentage,mean,var,skew,kurt,new,regression
239,retro,0.00025200453608164946,0.4716981132075472,0.003920734301866148,9.566748289563459e-06,0.080190055,4.061224489795919,148.88888888888889,0.14223665337943261,-1.392667631989307,3.6693257061542703,4.164982701466592
240,rhyme,0.0001880033840609131,0.3858695652173913,0.001200534921889247,4.872347006117161e-05,0.089607564,4.112244897959184,184.88888888888889,0.375658453266869,-1.1971478885447486,3.7385862534899523,4.355554386299292
241,rival,0.0002840051120920177,0.5031055900621118,0.002765789313719531,0.00017700532320831356,0.095914502,3.9696969696969697,152.91666666666666,0.14913063754621367,-1.4484051407316112,3.5876403364818943,4.120236829612683
242,robin,0.0002940052920952577,0.6206896551724138,0.004802139687556988,1.5519331588148603e-05,0.011709332,3.9292929292929295,150.91666666666666,0.1715225851237697,-1.5825010724997641,3.5535158948760137,3.880125430059641
243,robot,0.0002920052560946097,0.5,0.0011093550544039876,6.74225767614313e-05,0.027008083,3.88,143.2222222222222,0.19190332255047635,-1.4964168373436144,3.5111903322550475,4.146522142295396
244,roomy,0.00036200651611729013,0.38976377952755903,0.0019451705063521976,9.287865499603945e-06,0.084603678,4.275510204081633,209.55555555555554,0.4966949710577432,-1.0882210719382308,3.897628680779244,4.33960973627992
245,royal,0.0004400079201425626,0.5657142857142857,0.002765789313719531,0.0003964575524138547,0.06331207,4.040816326530612,151.2222222222222,0.2597707848306234,-1.3259516034207888,3.662711772360613,4.0038579902348825
246,ruder,0.0004820086761561708,0.4672897196261682,0.004270257127226309,4.092365382651948e-06,0.089113665,4.427083333333333,151.66666666666666,0.02409224665869347,-1.4347252747252746,3.986784224665869,4.1689061715188265
247,rupee,0.0004340078121406185,0.5115384615384615,0.0,1.840814015424904e-05,0.044045691,4.326530612244898,164.55555555555557,0.19505407051388748,-1.4372134819575983,3.9133829580717974,4.138935386240553
248,rusty,0.0004460080281445066,0.5406698564593302,0.001595647680992037,3.605943622706076e-05,0.078374628,3.673469387755102,199.88888888888889,0.47748541342211975,-1.4544452309834286,3.353870990321804,4.065974561176705
249,saint,0.001208021744391399,0.649390243902439,0.0052732356695641604,9.662186052347863e-05,0.090523872,3.585858585858586,146.58333333333334,0.2837086549400042,-1.3183113176416519,3.2556435927667278,3.8211936070765926
250,saute,0.0009640173523123416,0.625748502994012,0.001823597349705185,3.927662132365894e-06,0.051737752,3.808080808080808,157.58333333333334,0.24669162048200508,-1.5695606201660515,3.4519418893209277,3.9068235427945526
251,scald,0.00045400817214709865,0.5358649789029536,0.0016564342593155432,6.235604361164913e-06,0.092824097,4.153061224489796,156.22222222222223,0.16801872892891523,-1.2917399318911638,3.7545569749337075,4.074241041206228
252,scare,0.0010760193683486304,0.5732899022801303,0.0044374202176159505,4.151404738700884e-05,0.063829184,3.96875,70.66666666666667,-0.5605602835842636,-0.8644090423638309,3.5158189716415738,3.9716191888431016
253,scorn,0.0005680102241840354,0.6396396396396397,0.003145705428241445,6.659988816452507e-05,0.091567114,3.85,169.88888888888889,0.1994225732313808,-1.5503021805161257,3.4849422573231386,3.8649724839559987
254,scour,0.0004620083161496907,0.5752212389380531,0.0033432618077928397,1.737702975586414e-05,0.074986812,3.7676767676767677,187.58333333333334,0.3285118751530322,-1.5423123066287139,3.4237602784243943,3.9813974511623154
255,scrap,0.0003780068041224742,0.5691489361702128,0.0010485684760804814,0.00011670554128086106,0.074430509,3.87,136.55555555555554,0.1831488596987002,-1.4249136510462834,3.50131488596987,4.019740662530657
256,sever,0.0004760085681542268,0.38028169014084506,0.005789921585313963,2.478604591658237e-05,0.084206824,4.586956521739131,128.88888888888889,-0.18970756660615115,-1.581826694411415,4.109290112904603,4.310577183812294
257,shake,0.0008940160922896612,0.5145631067961165,0.0014132879460215186,0.00016435103730526375,0.037330082,4.384615384615385,76.47222222222221,-0.5593737004325858,-1.3370151691335896,3.8902164761105884,4.115541205819303
258,shall,0.0005900106201911635,0.5092250922509225,0.0039511275910279016,0.012520555324285993,0.056979942,4.410526315789474,127.80555555555554,-0.1655938315569925,-1.4473722461230347,3.952914301054827,4.029405946464058
259,shame,0.0007520135362436524,0.3557692307692308,0.002613822867910766,0.00020492909938718524,0.065558385,4.042105263157895,65.47222222222223,-0.7029983141530252,-0.7380029948974425,3.5675949054268026,4.39306571150698
260,shard,0.0006260112682028277,0.528957528957529,0.003039328916175309,3.082350978468959e-06,0.040787211,4.144329896907217,95.13888888888887,-0.3097140052032502,-1.4008107837391435,3.6989255066961704,4.070279972248743
261,shawl,0.00040400727213089834,0.5084033613445378,0.0014132879460215186,2.60931882948995e-05,0.061264472,4.416666666666667,141.0,-0.017320855114134077,-1.4647150545747196,3.973267914488587,4.127607969842318
262,shine,0.0010980197643557584,0.6515151515151515,0.005896298097380098,8.659215907780681e-05,0.069108982,3.66,129.88888888888889,0.10105366903930181,-1.418193553013733,3.30410536690393,3.8098167358383277
263,shire,0.00101601828832919,0.6024844720496895,0.003966324235608778,2.2232639748272722e-05,0.025382881,3.8282828282828283,144.58333333333334,0.23957288132061338,-1.536146301356211,3.469411833586607,3.923679917128675
264,shown,0.00043200777613997053,0.5668202764976958,0.0,0.0035045283550257525,0.066325139,4.0,159.22222222222223,0.22003386353879167,-1.3777926251370232,3.6220033863538794,4.0187683606738505
265,showy,0.0004280077041386745,0.47619047619047616,0.0,1.8747478509109752e-05,0.077841966,4.36734693877551,182.88888888888889,0.272268191806997,-1.3516319248105424,3.957839064078659,4.203984348104796
266,shrug,0.00030000540009720173,0.5105263157894737,0.0,2.6337254417880615e-05,0.087943471,4.151515151515151,163.91666666666666,0.14509505991378321,-1.4192286608036155,3.750873142355015,4.140756110500757
267,skill,0.00043600784814126656,0.4672489082969432,0.0008814053856908394,0.0004878048626171731,0.044100341,4.34020618556701,134.13888888888889,0.02902506151055467,-1.3601760880639298,3.9090880731613646,4.207322178442825
268,slate,0.001532027576496377,0.6967930029154519,0.00408789739225579,8.870231026768052e-05,0.093118032,3.4285714285714284,107.22222222222223,0.48553578044579343,-1.2870530752503422,3.134267863758865,3.748305652468791
269,slosh,0.0004240076321373785,0.48314606741573035,0.0,1.4346085319500098e-06,0.054988418,4.309278350515464,165.1388888888889,0.15672509264187715,-1.3055200000565887,3.894023024728105,4.191275539530195
270,sloth,0.0005920106561918114,0.6192307692307693,0.005410005470792049,1.1201972921214211e-05,0.09184552,3.5757575757575757,207.58333333333334,0.4901683302419848,-1.4515874974073668,3.2671986512060167,3.8754969979899587
271,slump,0.0003880069841257143,0.5049019607843137,0.0,2.7154057471504702e-05,0.016891976,4.101010101010101,180.58333333333334,0.37643678340436443,-1.1839227886349104,3.7285527692495277,4.151102269846104
272,slung,0.0005280095041710751,0.5043859649122807,0.0014436812351832716,2.1871782375786696e-05,0.071610746,4.373737373737374,187.58333333333334,0.26467781410433877,-1.3929411105306668,3.9628314177740704,4.134656686159515
273,smear,0.000518009324167835,0.5219298245614035,0.0038751443681235183,2.7553722645007323e-05,0.088065594,4.336734693877551,194.22222222222226,0.387576803042897,-1.2174966879441174,3.9418189047940855,4.072996584756312
274,smelt,0.0006020108361950515,0.6596638655462185,0.001200534921889247,1.857036044096294e-05,0.05055392,4.255102040816326,137.88888888888889,0.03977790532403593,-1.391225526449583,3.833569627267097,3.851851258765056
275,smite,0.0007980143642585567,0.6292517006802721,0.0035256215427633586,1.0785202887547883e-05,0.078847028,4.111111111111111,142.25,0.1190619405924279,-1.276305669923184,3.7119061940592424,3.8797994490832792
276,snarl,0.0005920106561918114,0.5511811023622047,0.0016260409701537902,8.682298272840313e-06,0.096451319,4.239583333333333,115.33333333333333,-0.19053718158073452,-1.301931237261519,3.7965712818419264,4.046408706150196
277,sneak,0.00042000756013608245,0.5833333333333334,0.002097136952160963,2.4614261622034995e-05,0.094463358,3.9292929292929295,164.25,0.2232748419368092,-1.437617137998698,3.5586911205573175,3.981469415326341
278,snout,0.0006140110521989395,0.5910931174089069,0.0013221080785362593,2.9085067437728352e-05,0.06161855,4.336842105263158,100.47222222222223,-0.40306749658123947,-1.4418370718741387,3.8628511450787184,3.9765189297613732
279,soggy,0.000340006120110162,0.34057971014492755,0.0,7.828342727247739e-06,0.09320639,4.288659793814433,184.80555555555557,0.3227151716864675,-1.2619575676506902,3.8920653316016365,4.45360603103422
280,solar,0.0007380132842391163,0.6273062730627307,0.0016260409701537902,0.0003314351737721699,0.023639252,3.787878787878788,144.91666666666666,0.23387438536388816,-1.5359762390459901,3.432478347627298,3.9046093715082817
281,spade,0.00068401231222162,0.5255972696245734,0.0011549449881466172,2.6038930942767295e-05,0.093699728,3.8282828282828283,160.91666666666666,0.31744863520830113,-1.4286144915160828,3.4771994089753755,4.099084193574282
282,spell,0.00041400745213413843,0.4590909090909091,0.0008814053856908394,0.00013924441320303248,0.093007019,4.1020408163265305,169.55555555555554,0.23404785602246328,-1.3388818367175166,3.7152415202961238,4.224178251335723
283,spiel,0.0007160128882319882,0.6523297491039427,0.0,2.0118074400937422e-06,0.096616696,3.85,183.2222222222222,0.2753635049103095,-1.541102698917807,3.492536350491031,3.879924435037071
284,spill,0.0004940088921600589,0.48760330578512395,0.0008814053856908394,5.739158785316652e-05,0.04061394,4.030612244897959,140.2222222222222,0.12892549456495847,-1.4694847059355385,3.6404435698646593,4.1721397812347405
285,spoke,0.0006040108721956995,0.5802919708029197,0.0,0.0007506881710106517,0.092278329,3.8585858585858586,198.91666666666666,0.3464651092020598,-1.4765221264673944,3.5073737836474788,4.008536802515737
286,squad,0.00021000378006804122,0.41025641025641024,0.0,5.073632586366248e-05,0.065884838,4.298969072164948,142.47222222222223,-0.041206152972186987,-1.4180243688276282,3.8649515496512348,4.325153411648645
287,stair,0.000692012456224212,0.6343283582089553,0.001595647680992037,3.0153661389891365e-05,0.063609269,3.35,147.88888888888889,0.25499033321233955,-1.318200163584545,3.0404990333212343,3.8936464205750756
288,stale,0.0015020270364866568,0.658307210031348,0.004513403440520334,3.795586862650187e-05,0.096980816,3.525252525252525,103.58333333333333,-0.0910618374235089,-1.419088973877204,3.163621088984922,3.8142639854306326
289,stead,0.000516009288167187,0.5348837209302325,0.004467813506777703,4.7281879803503166e-05,0.083513823,4.255102040816326,100.88888888888887,-0.3055100859947226,-1.3898993770498165,3.7990408281352215,4.041900632506115
290,stein,0.0004620083161496907,0.5668202764976958,0.007112029663850222,2.9708567179179747e-06,0.094822348,3.65,156.55555555555557,0.2788663330457417,-1.4714330112462675,3.3128866333045743,3.951450423182022
291,stick,0.00046000828014904267,0.5474137931034483,0.004695763175490851,0.0002819451116984999,0.091776932,3.6464646464646466,196.91666666666666,0.4603237663447204,-1.5082661908112602,3.327850558452654,4.014849843213404
292,sting,0.0005860105481898674,0.5291479820627802,0.008768463923165767,4.273125130704582e-05,0.091953667,3.81,135.2222222222222,0.20536707156310713,-1.444645122609107,3.449536707156311,4.000577659131706
293,stomp,0.0003080055440997938,0.4484536082474227,0.004011914169351408,3.7373383764797862e-06,0.085854859,4.030927835051546,123.80555555555554,-0.012152467566684668,-1.3817420912688538,3.626619804789723,4.206689886564641
294,story,0.0006660119882157878,0.5331010452961672,0.005121269223755396,0.0017961611342362405,0.06827473,4.0,94.55555555555556,-0.22324008608688922,-1.343394996692907,3.577675991391311,4.028048210285757
295,stove,0.0006600118802138438,0.4746376811594203,0.0044374202176159505,0.00010096925385347466,0.058922846,4.462365591397849,97.58333333333333,-0.44607201917518635,-1.3635196147139705,3.9715218303405453,4.152854119945136
296,study,0.0004240076321373785,0.5461847389558233,0.001595647680992037,0.0044177439645403434,0.936161931,3.9693877551020407,147.55555555555554,0.13821783416246994,-1.4975198232689793,3.5862707630080837,4.0326583156370965
297,sugar,0.00041400745213413843,0.5907172995780591,0.0016260409701537902,0.0007151615603738519,0.031504609,4.010204081632653,137.88888888888889,0.13982882992859688,-1.4694863451987268,3.6231665564622477,3.969915041021948
298,sweet,0.0005460098281769072,0.48014440433212996,0.0,0.000516143753520663,0.047076005,4.275510204081633,119.88888888888891,-0.04006417252447316,-1.4162222426456386,3.8439527664210225,4.194078072456091
299,swill,0.0004160074881347864,0.4219409282700422,0.0008814053856908394,2.9070353579523015e-06,0.039815533,4.866666666666666,156.33333333333334,0.14529175110270834,-1.6657862075549759,4.394529175110271,4.293266067463174
300,tacit,0.00040200723613025035,0.5590909090909091,0.001702024193058173,3.53173060038288e-05,0.040591864,4.224489795918367,125.55555555555556,-0.07623964972239265,-1.4363959589631137,3.794416851354291,4.030794488357777
301,tangy,0.0005880105841905154,0.5344129554655871,0.004467813506777703,3.0484539276284006e-06,0.023512544,4.231578947368421,109.1388888888889,-0.20399831842316232,-1.412438692104271,3.7880212207892625,4.043000855182743
302,taper,0.0008920160562890132,0.6385542168674698,0.003115312139079691,3.479533188399427e-05,0.095100605,3.979381443298969,116.80555555555556,-0.07227590750021082,-1.4130075033826723,3.574215708219051,3.867504945057866
303,taunt,0.0006440115922086597,0.48412698412698413,0.0015804510364111606,9.82896763510542e-06,0.092319912,4.2988505747126435,90.25,-0.3662341449190844,-1.3021539122627972,3.832342102749471,4.170352272036935
304,tease,0.0008020144362598527,0.5631067961165048,0.005607561850343445,2.124478809301153e-05,0.049414606,3.613861386138614,128.80555555555557,0.060362504732630405,-1.3968176292843628,3.2585114979980156,3.976344408582523
305,tepid,0.00033800608410951397,0.6416184971098265,0.001823597349705185,1.0016716465805592e-05,0.095351426,3.606060606060606,218.91666666666666,0.4630981210864384,-1.469536071561624,3.2917643575631894,3.87758586151746
306,their,0.0004000072001296023,0.6417910447761194,0.010075375357121148,0.033089995717995056,0.052984404,3.505050505050505,157.91666666666666,0.4043924965275813,-1.3518017836133138,3.194984704198213,3.6027781781529695
307,theme,0.0003540063721146981,0.48695652173913045,0.011275910279010395,0.00036800462910927337,0.090420241,3.808080808080808,201.91666666666666,0.45744729088829245,-1.2292953977130363,3.4730174563615566,4.046241450920604
308,there,0.000512009216165891,0.5140562248995983,0.016002066743662998,0.02099281327124504,0.09211724,3.59,175.88888888888889,0.27290027463065464,-1.4530603709900958,3.2582900274630653,3.8302829462091115
309,third,0.0003880069841257143,0.6616161616161617,0.006564950458938667,0.0028322705659464043,0.093673613,3.4356435643564356,286.47222222222223,0.7874456248971986,-0.972638373716971,3.170823770410512,3.7686410487695152
310,thorn,0.00040200723613025035,0.6615384615384615,0.007355175977144247,2.9882190706002794e-05,0.038562979,3.505050505050505,177.91666666666666,0.46457266009554854,-1.265254347909548,3.20100272055501,3.774064221681904
311,those,0.0007180129242326361,0.6666666666666666,0.006823293416813568,0.011706198449588548,0.038690451,3.6363636363636362,142.25,0.28409829388886265,-1.377120777363549,3.301137102116159,3.709309791963048
312,thyme,0.0003120056161010898,0.4742268041237113,0.006610540392681296,1.578592830650666e-05,0.091406882,3.95959595959596,200.58333333333334,0.5067215831231578,-1.102959809957421,3.6143085219486797,4.127834296990726
313,tiara,0.0003120056161010898,0.47596153846153844,0.004710959820071728,5.02844264935309e-06,0.075838737,3.77,184.55555555555554,0.33832798672207454,-1.4996036493977176,3.4268327986722076,4.147623878857418
314,tibia,0.00018000324005832104,0.4533333333333333,0.002036350373837457,3.724555712163895e-05,0.095922831,4.391752577319588,212.13888888888889,0.45248636818028665,-1.2192984647477088,3.997825956405658,4.221374714140683
315,tipsy,0.0004280077041386745,0.5442477876106194,0.002036350373837457,6.111345828620794e-06,0.071173552,3.8181818181818183,208.25,0.40263159841394325,-1.4952045644188048,3.476626796205031,4.05422982314311
316,today,0.0004860087481574668,0.556910569105691,0.0015804510364111606,0.001676658856356999,0.048701113,3.878787878787879,155.25,0.24891374454448897,-1.5083925205048219,3.51580046536354,4.02759592156623
317,torso,0.0003540063721146981,0.576530612244898,0.0035256215427633586,2.537276101252041e-05,0.094667616,3.857142857142857,210.2222222222222,0.37042859232925146,-1.5792728032575118,3.508471430661497,3.976744728621145
318,train,0.0007700138602494844,0.6735537190082644,0.004741353109233482,0.0007938089717136839,0.067220418,3.1313131313131315,115.91666666666667,0.11418157740206557,-1.5867611496520975,2.829599975922025,3.779458467245785
319,trait,0.0007660137882481885,0.5940959409594095,0.0027505926691386543,8.348036199060442e-05,0.075492413,4.122448979591836,140.22222222222223,0.15301537936256338,-1.2260404710657244,3.725505619568909,3.953465545279806
320,trash,0.0006640119522151399,0.6477732793522267,0.002370676554616741,5.916092930235897e-05,0.065643401,3.4242424242424243,133.58333333333334,0.16062874505814811,-1.3678228866726418,3.0978810563239967,3.8593969637170944
321,treat,0.0006480116642099558,0.5352697095435685,0.006124247766093246,0.0004407315517537307,0.084952281,3.45,123.22222222222221,-0.10752329578720546,-1.4358852604438965,3.09424767042128,4.019119305217207
322,trice,0.0011540207723739026,0.7266666666666667,0.0031609020728223212,3.091418393588001e-06,0.0978602,4.202247191011236,86.47222222222223,-0.48740397099680866,-1.314290124963251,3.7332820748104316,3.704969380786627
323,trite,0.0009000162002916053,0.5100671140939598,0.004634976597167346,1.1792532012608396e-05,0.08724578,4.541176470588235,84.1388888888889,-0.48447225434224067,-1.4796047146757096,4.038611598095188,4.0857407658968885
324,trope,0.0009240166322993814,0.6605166051660517,0.0011093550544039876,1.0581048104948755e-05,0.06006616,3.585858585858586,126.25,0.13252895363820535,-1.3113773159494166,3.240525622636548,3.851424613424151
325,trove,0.0007300131402365243,0.5185185185185185,0.002370676554616741,5.723414957036935e-06,0.041109462,4.43010752688172,87.58333333333333,-0.5002091730536038,-1.446272454940743,3.9370758568881876,4.097546522604704
326,tryst,0.0003060055080991458,0.49038461538461536,0.001595647680992037,3.4717900205188654e-06,0.085036776,4.03030303030303,216.25,0.4050248676913032,-1.2546413177854254,3.667775214041858,4.1586865894660505
327,twang,0.00024600442807970544,0.5606936416184971,0.004467813506777703,4.1502276300444575e-06,0.090789398,4.11,224.88888888888889,0.538945122679855,-0.9987643339217924,3.7528945122679858,3.9946307881830814
328,twice,0.0005280095041710751,0.6153846153846154,0.0020515470184183336,0.0006585076885864557,0.088594164,3.9,179.2222222222222,0.345483997573026,-1.3909059566779367,3.544548399757302,3.9196841949590975
329,twine,0.0005720102961853313,0.5866141732283464,0.004741353109233482,2.454124410069098e-05,0.09222946,3.898989898989899,201.91666666666666,0.42817066427144174,-1.2569625692969542,3.551907975518053,3.943520305842161
330,ulcer,0.0004060073081315464,0.576530612244898,0.004103094036836667,6.757284203835336e-05,0.038127721,4.319587628865979,118.80555555555556,-0.1260588766224088,-1.4524101898628685,3.8750229783171406,3.96955236553159
331,ultra,0.00021200381606868924,0.556390977443609,0.0010485684760804814,8.300602398670968e-05,0.034496174,4.040404040404041,129.58333333333334,0.13558332328133924,-1.3485195562494188,3.6499219686917708,4.043397262006896
332,undue,0.00021400385206933725,0.38922155688622756,0.0020515470184183336,0.00012081751287957162,0.097560976,4.303030303030303,161.91666666666666,0.10556548065824507,-1.416591594355763,3.883283820793097,4.338734089836486
333,unfit,0.00019200345606220913,0.40601503759398494,0.001702024193058173,7.491671259186744e-05,0.089734204,4.1313131313131315,183.58333333333334,0.24121336859675174,-1.3554384325917141,3.7423031550414936,4.31229002889094
334,unite,0.0005560100081801472,0.5947136563876652,0.0035256215427633586,0.00012189751007184377,0.093748862,3.717171717171717,147.91666666666666,0.19761228413234366,-1.5187291410434434,3.36521577386778,3.9427721910410254
335,upset,0.00034200615611081,0.5786516853932584,0.0014132879460215186,0.0001666934835315543,0.085020243,3.919191919191919,195.25,0.3219995034716132,-1.4663265356309665,3.5594726776198886,3.997586865792772
336,usual,0.00010800194403499263,0.2992125984251969,0.0016564342593155432,0.001066236056385603,0.09834806,4.212121212121212,187.58333333333334,0.34797347913129245,-1.210944698846517,3.82570643882222,4.504146942401939
337,usurp,8.40015120272165e-05,0.36633663366336633,0.0008206188073673334,1.1959129672138387e-05,0.09590177,4.175257731958763,180.4722222222222,0.31591570856717527,-1.2697139269994704,3.7893235296196046,4.396280171493554
338,valet,0.0005300095401717231,0.5910931174089069,0.0029177557595282963,1.8969657768010426e-05,0.095539335,4.13265306122449,174.88888888888889,0.31537469357001685,-1.233125164481916,3.750925224459043,3.9573153048232212
339,valid,0.00032000576010368187,0.5397727272727273,0.002598626223329889,0.000519277805318401,0.096307962,4.01010101010101,185.91666666666666,0.29526659670442934,-1.38309799108403,3.6386175687613522,4.052966161699404
340,vigor,0.00025200453608164946,0.46496815286624205,0.0019451705063521976,7.821942198928415e-05,0.098197361,4.412371134020619,173.80555555555554,0.20828542536232866,-1.4395486963502906,3.99196256315479,4.200846967830106
341,vivid,0.00010200183603304859,0.27205882352941174,0.0,0.00012397584254334842,0.045668934,4.604166666666667,156.66666666666666,0.07649382082375161,-1.6212494341330919,4.151399382082376,4.579090639272356
342,voice,0.000506009108163947,0.5503597122302158,0.0020515470184183336,0.0015646680030915847,0.081390459,4.0606060606060606,149.91666666666666,0.15444654136906852,-1.4879991694477908,3.6699901086823616,4.034558133305719
343,vouch,0.0002940052920952577,0.4540540540540541,0.0022339067533888517,1.0923513154678103e-05,0.077084961,4.731182795698925,155.58333333333334,0.031948250548108764,-1.6238057956404028,4.261259341183844,4.217803333541756
344,wacky,0.00025200453608164946,0.3592233009708738,0.0,2.61025683795054e-06,0.08444624,4.237113402061856,185.80555555555557,0.42375672270739506,-1.1393839458266297,3.8557777341264097,4.419323894936066
345,waltz,0.000172003096055729,0.42483660130718953,0.0016564342593155432,1.3440925547352931e-05,0.101167315,4.604166666666667,169.33333333333334,0.16019944938002803,-1.4681706863413728,4.159769944938003,4.2785280237717975
346,waste,0.0006180111242002356,0.45121951219512196,0.004741353109233482,0.000838763486995557,0.089451666,4.231578947368421,83.47222222222223,-0.43327252719573733,-1.2155574320115394,3.765093799912005,4.188381531224501
347,watch,0.0003780068041224742,0.425531914893617,0.003176098717403197,0.0006025858312447753,0.054782659,4.45,59.22222222222223,-0.33115918075678374,-1.1167486245507574,3.9718840819243217,4.255793359111767
348,wedge,0.00030400547209849776,0.413953488372093,0.0017780074159625555,7.77485785267132e-05,0.085461589,4.565656565656566,195.58333333333334,0.28224063139810324,-1.4595027348187108,4.13731497223072,4.296748951642103
349,whack,0.00021200381606868924,0.3894736842105263,0.0014132879460215186,6.485684773687467e-06,0.033613584,4.112244897959184,157.55555555555557,0.31387712647967947,-1.2078067402587327,3.7324081208112334,4.34657744947729
350,whoop,0.00014000252004536082,0.3630573248407643,0.0,6.798556576101322e-06,0.090734122,4.25,281.5555555555556,0.7199354938124035,-0.8641929895489233,3.8969935493812407,4.412246011396199
351,wince,0.000506009108163947,0.5147679324894515,0.004680566530909975,7.430130547242899e-06,0.028365681,4.336734693877551,142.22222222222223,0.06725673213573617,-1.4361914062499999,3.9097868977033694,4.076562730794729
352,woken,0.00034200615611081,0.49238578680203043,0.002203513464227099,1.0777202227148725e-05,0.095020084,4.708333333333333,169.66666666666666,0.15203531769632325,-1.4124077026103803,4.252703531769632,4.147629174738267
353,woven,0.0003960071281283063,0.4634146341463415,0.0034648349644398517,9.389648613739404e-05,0.087424364,4.510416666666667,162.33333333333334,0.1068515223148697,-1.5130476579991483,4.070060152231487,4.185282910077132
354,wrung,0.00022800410407387332,0.44886363636363635,0.0014436812351832716,1.863969949775562e-05,0.039105899,4.295918367346939,186.88888888888889,0.3575109155279563,-1.1358929477817161,3.9020776221650406,4.236851294252256
355,yield,0.0002780050040900736,0.4528301886792453,0.0,0.0009444604874136359,0.073947702,4.427083333333333,123.66666666666667,-0.17233336321041445,-1.437129924949688,3.9671416636789587,4.242079680209425
356,youth,0.000346006228112106,0.45977011494252873,0.006732113549328308,0.0006873339760429976,0.086683515,4.295918367346939,123.55555555555556,0.015101874127081099,-1.430127840173904,3.8678367180249533,4.149421007897912
357,zesty,0.0002760049680894256,0.3484848484848485,0.0036319980548294942,9.708847375181556e-07,0.070975791,4.623655913978495,136.58333333333334,-0.14440238572811576,-1.619089453568654,4.146850084007834,4.395261648038946
